tool	family	class_label	rescued_class	dominant_path	dominant_frac	n_copies	n_full_len	frac_full_len	cons_len	cons_completeness	cov_ge3	div_median	frac_agree_class	frac_conflictfree	frac_tandemtool	frac_support_ge2	n_gates_passed	rank_score
fastltr	CONS_53-7671_clus6_tsdl0_tsdc0.0_tsdmnone	LTR/Pao		repeat:TE:ClassI:LTR	0.4654320987654321	76	6.0	0.07894736842105263	7671.0	ok	1.0	18.25	0.9616118435209227	0.013183376608472363	0.0017070966446226456	0.9984363568549255	6	2.752946470513039
rm2	rnd-1_family-398	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.983352550376105	212	10.0	0.04716981132075472	1009.0	len_inconsistent+weak_5p	1.0	5.550000190734863	0.8724991326471608	0.8801511121390848	0.04023553448209398	0.9974654022589723	6	2.7526502447862455
rm2	rnd-5_family-3083	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.8886470173529084	518	8.0	0.015444015444015444	4917.0	len_inconsistent	1.0	21.700000762939453	0.9012101280372936	0.9465500175612248	0.0580398480155816	0.6988329767872538	6	2.750850132590462
rm2	rnd-4_family-2814	LINE/RTE-X		repeat:TE:ClassI:LINE:RTE	0.9995717752295761	178	6.0	0.033707865168539325	2089.0	len_inconsistent	0.9976065102920058	8.100000381469727	0.9852039859827235	0.9855789337063583	0.005422320926409299	0.9236837171740478	6	2.7489341700727254
rm2	rnd-5_family-2386	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9984331189180273	88	6.0	0.06818181818181818	807.0	len_inconsistent	1.0	11.700000762939453	0.9823880452185726	0.9858813255057979	0.004900295958468779	0.6024452962010577	6	2.746420621108014
rm2	rnd-5_family-1083	LINE/L1		repeat:TE:ClassI:LINE:L1	0.9921461220343902	113	10.0	0.08849557522123894	3093.0	len_inconsistent	1.0	19.600000381469727	0.8702514138185394	0.8744313990656504	0.052418859109909025	0.9728147283009589	6	2.74468281288419
rm2	rnd-5_family-12288	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9832044788056519	117	7.0	0.05982905982905983	372.0	len_inconsistent	1.0	11.800000190734863	0.945978232014866	0.9531457393151048	0.004512874966817096	0.29579240775152643	6	2.7442220113442275
pantera	Unknown_56-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9991498683930877	514	21.0	0.04085603112840467	1630.0	len_inconsistent	1.0	18.799999237060547	0.7982595379932398	0.6232982875497208	0.02395936432052886	0.9478328260098228	6	2.7437771202768797
rm2	ltr-1_family-331	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	24	7.0	0.2916666666666667	6313.0	len_inconsistent	1.0	10.600000381469727	1.0	0.8985117790830103	0.0011516756881262238	0.9989251026910821	6	2.743609819097267
fastltr	CONS_123-6857_clus6_tsdl4_tsdc0.5_tsdmTMMR	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9923261729790842	74	6.0	0.08108108108108109	6857.0	len_inconsistent	1.0	6.649999618530273	0.9828336892315372	0.9815441359993344	0.00812557197925622	0.9996256135777476	6	2.7425290756145153
rm2	rnd-4_family-88	LINE/Penelope		repeat:TE:ClassI:PLE	0.9327254070025545	968	10.0	0.010330578512396695	925.0	len_inconsistent+weak_5p	1.0	18.399999618530273	0.8526762939503685	0.8893923092853282	0.012152804085281773	0.8046560493789745	6	2.7420686032356967
rm2	rnd-4_family-354	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.49590218997715974	646	15.0	0.02321981424148607	414.0	len_inconsistent+weak_5p	1.0	13.800000190734863	0.9105237981344176	0.6551542693135614	0.01297536474527625	0.7008849557522124	6	2.7417693265036602
rm2	rnd-5_family-4733	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.999745271604152	145	7.0	0.04827586206896552	462.0	weak_5p	1.0	19.100000381469727	0.9689022533495737	0.9231881851400731	0.0029689403166869672	0.6745204019488429	6	2.737188478503904
pantera	hAT_9-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.999064425866479	1473	9.0	0.006109979633401222	2174.0	len_inconsistent	1.0	15.699999809265137	0.9494814538625128	0.833412737868368	0.0025167785234899327	0.9710311541967023	6	2.737136701170206
rm2	rnd-5_family-2775	SINE/5S		repeat:TE:ClassI:SINE:5S	0.9915974842767296	128	6.0	0.046875	1011.0	len_inconsistent	1.0	7.149999618530273	0.9724900228689296	0.9845074211918748	0.13246042778350747	0.9067082193623605	6	2.7351486944444483
rm2	rnd-1_family-575	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9809313652228191	1322	33.0	0.024962178517397883	763.0	len_inconsistent+weak_5p	1.0	16.399999618530273	0.6058772244730499	0.6094244149272612	0.01702651418021437	0.8766988050669265	6	2.7338155792781986
rm2	rnd-5_family-2794	Unknown		repeat:TE:ClassII:TIR:PIFHarbinger	0.5092670598146588	299	8.0	0.026755852842809364	379.0	len_inconsistent+weak_3p	1.0	8.800000190734863	0.8321725005006787	0.998108547141681	0.03658292351854736	0.8999532699882062	6	2.7333710346343034
rm2	rnd-5_family-3908	LINE/L1		repeat:TE:ClassI:LINE:L1	0.9677891654465594	50	8.0	0.16	430.0	len_inconsistent	1.0	4.949999809265137	0.9155204618780778	0.9145865172355239	0.007386653082017321	0.37536084224825944	6	2.7331969661055453
rm2	rnd-5_family-1473	LINE/L2		repeat:TE:ClassI:LINE:Jockey	1.0	117	6.0	0.05128205128205128	419.0	len_inconsistent+weak_5p	1.0	22.600000381469727	0.9802546922838	0.9739983138838355	0.011314726893552824	0.8784665217198385	6	2.732404256551279
rm2	rnd-5_family-2528	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.930379746835443	46	6.0	0.13043478260869565	587.0	weak_5p	0.9931856899488927	11.100000381469727	0.9547706224423864	0.9877234546629334	0.0	0.06332112858065905	6	2.7206453274889633
rm2	ltr-1_family-68	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	1.0	8	5.0	0.625	6749.0	ok	1.0	0.20000000298023224	1.0	0.020627828710688176	0.0009574097713821515	0.9989845653939886	6	2.719597833046707
rm2	rnd-5_family-257	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9787311436824649	290	8.0	0.027586206896551724	964.0	len_inconsistent	1.0	10.199999809265137	0.8955176110995535	0.9129766838963658	0.002352414024868377	0.8349149450303254	6	2.7115842819878626
fastltr	CONS_78-7390_clus5_tsdl5_tsdc0.8_tsdmVDHNV	LTR/Pao		repeat:TE:ClassI:LTR	0.4787234042553192	32	5.0	0.15625	7390.0	ok	1.0	9.700000762939453	0.9992468772961058	0.01100293901542983	0.0021675238795003673	0.9993570903747244	6	2.7092198206475544
fastltr	CONS_46-8666_clus5_tsdl3_tsdc1.0_tsdmWSA	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	0.33689839572192515	29	5.0	0.1724137931034483	8666.0	ok	1.0	8.100000381469727	0.9974110989884793	0.007027017031270226	0.0014978641566654955	0.9998890470995062	6	2.7034081203557685
fastltr	CONS_61-7850_clus4_tsdl5_tsdc0.8_tsdmRWKRD	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	0.9578059071729957	57	5.0	0.08771929824561403	7850.0	ok	1.0	8.800000190734863	0.9893049126474541	0.013270867552635509	0.008156637300283709	1.0	6	2.7015457845361084
pantera	Unknown_79-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9780853517877739	135	15.0	0.1111111111111111	1406.0	len_inconsistent	1.0	15.600000381469727	0.7670318533661826	0.7583477485977879	0.23992241966766262	0.9991088745609896	6	2.7014708610196516
rm2	rnd-4_family-1431	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9973489605134644	455	11.0	0.024175824175824177	1063.0	len_inconsistent+weak_5p	1.0	10.399999618530273	0.8363722753459643	0.823467024155983	0.0703552550081029	0.4805827302115239	6	2.7012319846601724
rm2	ltr-1_family-12	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	37	5.0	0.13513513513513514	4434.0	len_inconsistent	1.0	24.700000762939453	1.0	0.9996167297465626	0.0	0.9936520864274422	6	2.698586734082581
fastltr	CONS_15b-7853_clus6_tsdl2_tsdc0.29_tsdmAT	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9393939393939394	144	5.0	0.034722222222222224	7853.0	ok	1.0	9.699999809265137	0.9978042189024848	0.0016890623827040012	0.02400345319420464	0.9992399219277832	6	2.698463285621208
fastltr	CONS_5-4376_clus6_tsdl5_tsdc0.8_tsdmBNRDM	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9971847140399354	38	5.0	0.13157894736842105	4376.0	len_inconsistent	1.0	19.0	0.9998959119415025	0.998256525020167	0.004579874573889511	1.0	6	2.6971224412976884
rm2	rnd-1_family-537	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.7753990178023327	117	33.0	0.28205128205128205	472.0	len_inconsistent	1.0	5.400000095367432	0.6715104545087592	0.5055569010521783	0.005947095072791367	0.8451333387153198	6	2.695581295438825
rm2	rnd-5_family-9922	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9957512503827702	972	6.0	0.006172839506172839	5338.0	len_inconsistent	1.0	9.899999618530273	0.9615095916214054	0.9557064659354044	0.04393238774368525	0.8767995354666931	6	2.6953673079404536
pantera	Pao_2-fGobNig	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	0.9986956627739718	178	5.0	0.028089887640449437	2904.0	len_inconsistent	1.0	23.349998474121094	0.9985164648085997	0.9977382168393404	0.001203852327447833	0.9998054380076852	6	2.695224685983959
rm2	rnd-5_family-7615	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9637305699481865	52	5.0	0.09615384615384616	372.0	weak_5p	1.0	15.100000381469727	0.9972141472868217	0.9989098837209303	0.0	0.07122093023255814	6	2.6950940353437707
rm2	ltr-1_family-438	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	62	5.0	0.08064516129032258	814.0	len_inconsistent	1.0	18.700000762939453	0.9979382961490317	0.9964656505411973	7.363228039172373e-05	0.8213680877696782	6	2.693373951026248
rm2	rnd-5_family-1867	LINE/L1-Tx1		repeat:TE:ClassI:LINE:L1	0.997341603898981	146	6.0	0.0410958904109589	1445.0	len_inconsistent	1.0	11.299999237060547	0.9557169135443896	0.9570529576919353	0.025171846258108237	0.6547778100493755	6	2.6909211216199687
fastltr	CONS_104-5124_clus4_tsdl0_tsdc0.0_tsdmnone	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9998835245472016	68	5.0	0.07352941176470588	5124.0	len_inconsistent	1.0	21.649999618530273	0.9992693431779727	0.9920204583910167	0.001076757421935087	0.9984617751115213	6	2.6902598059050082
rm2	rnd-3_family-224	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.7379940586409475	524	12.0	0.022900763358778626	586.0	weak_5p	1.0	14.5	0.6140578731362668	0.9969002718755953	0.0028399743709629937	0.6530642284447677	6	2.6901393910594873
rm2	rnd-5_family-626	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	1.0	336	5.0	0.01488095238095238	166.0	weak_5p	1.0	17.899999618530273	0.9994643198775588	0.9913908551750527	0.0	0.06148842548306868	6	2.68982517938863
rm2	rnd-5_family-1695	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9884310814154912	215	13.0	0.06046511627906977	309.0	len_inconsistent+weak_3p	1.0	14.300000190734863	0.7899723291626564	0.784859239653513	0.017504812319538016	0.7013053416746872	6	2.688774921123006
pantera	Unknown_35-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9990384927022676	527	5.0	0.009487666034155597	2355.0	len_inconsistent	1.0	15.199999809265137	0.9954232183242763	0.9940834110421557	0.10778481623203319	0.9980492405972325	6	2.688476633702451
rm2	rnd-1_family-494	Unknown		repeat:TE:ClassII:TIR:Mutator	0.45933626104841846	231	9.0	0.03896103896103896	241.0	len_inconsistent+weak_5p	1.0	7.599999904632568	0.7542613636363636	0.9792512175324676	0.21027800324675325	0.9333400974025974	6	2.687755090608156
pantera	hAT_35-fGobNig	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.7501523865051811	1115	14.0	0.012556053811659192	1278.0	len_inconsistent	1.0	9.399999618530273	0.8967551622418879	0.6433483801314257	0.08299541795244532	0.9981892836193925	6	2.6862315780515518
rm2	rnd-5_family-7345	LINE/RTE-BovB		repeat:TE:ClassI:LINE:RTE	0.9994874886946036	177	5.0	0.02824858757062147	667.0	weak_5p	1.0	9.600000381469727	0.9940350306382517	0.9927335827775067	0.04896697576053359	0.9066211159915406	6	2.685738617751777
pantera	Unknown_300-fGobNig	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.833990187404488	102	32.0	0.3137254901960784	695.0	len_inconsistent	1.0	3.0	0.84071895072057	0.3358611755815836	0.012279376045771036	0.9996761483240676	6	2.6817301046220594
fastltr	CONS_114-2905_clus5_tsdl5_tsdc0.75_tsdmHDMRK	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	1.0	57	5.0	0.08771929824561403	2905.0	len_inconsistent	1.0	14.899999618530273	0.9993397887323944	0.9793133802816901	0.0012378961267605635	1.0	6	2.6776231733501032
pantera	L2_5-fGobNig	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9988365792797248	11073	6.0	0.000541858574911948	2582.0	len_inconsistent+weak_3p	1.0	14.5	0.9738160639845681	0.9242236007120969	0.039673257236982666	0.9967658872622613	6	2.6761909150803085
rm2	rnd-5_family-14902	LINE/L1-Tx1		repeat:TE:ClassI:LINE:L1	0.9896825396825397	68	6.0	0.08823529411764706	637.0	len_inconsistent	1.0	12.050000190734863	0.9408501328332552	0.9549929676511955	0.01230661040787623	0.340365682137834	6	2.673994350868094
rm2	rnd-4_family-682	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.8790370433160973	632	28.0	0.04430379746835443	1082.0	len_inconsistent	1.0	12.899999618530273	0.7555956658144818	0.4679007214152721	0.0034049434312491814	0.9351238704754964	6	2.670654418571973
rm2	rnd-4_family-1296	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9725977347460724	119	6.0	0.05042016806722689	293.0	len_inconsistent+weak_3p	1.0	13.5	0.9363081329614834	0.9556795055400618	0.005577749302781337	0.25062184367226953	6	2.6701388888851887
pantera	Gypsy_19-fGobNig	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9976231680869241	241	5.0	0.02074688796680498	9126.0	len_inconsistent	1.0	20.5	0.9993304923537976	0.9702600452714694	0.0030659199353871985	0.9999734322362618	6	2.668560541961286
rm2	rnd-5_family-4415	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9831782390837509	89	6.0	0.06741573033707865	555.0	len_inconsistent	1.0	11.600000381469727	0.9374836789053116	0.9526818822792082	0.010079908079594715	0.19324176111140126	6	2.6683168115681637
rm2	rnd-4_family-505	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9990645843500895	214	5.0	0.02336448598130841	1037.0	len_inconsistent	1.0	12.299999237060547	0.9846792917726217	0.9837790027324562	0.03814382512280259	0.7929335207619288	6	2.667428298841097
rm2	ltr-1_family-389	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	22	5.0	0.22727272727272727	288.0	len_inconsistent	1.0	17.900001525878906	0.9819994461368042	0.9817225145389089	0.0	0.9027970091387427	6	2.662691965011732
rm2	rnd-5_family-4554	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.8141989970968593	59	11.0	0.1864406779661017	142.0	len_inconsistent	1.0	9.800000190734863	0.6237878488026914	0.9974272709281615	0.09103502869582426	0.7524243023946171	6	2.6626078048890784
rm2	ltr-1_family-302	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.994325621999127	42	5.0	0.11904761904761904	2039.0	len_inconsistent	1.0	5.400000095367432	0.9815372102480683	0.9794225294835299	0.0	0.8590890605937372	6	2.6599297440676173
pantera	Unknown_70-fGobNig	Unknown		repeat:TE:ClassII:TIR:CACTA	0.42623515203622714	2152	14.0	0.006505576208178439	1445.0	len_inconsistent+weak_5p+weak_3p	1.0	12.600000381469727	0.6906150354352544	0.8208394123732914	0.0297398585516544	0.9825172420352991	6	2.6575824834867836
rm2	rnd-3_family-508	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9400422609614368	204	19.0	0.09313725490196079	199.0	len_inconsistent+weak_3p	1.0	15.050000190734863	0.9752570425478558	0.39994148624926856	0.007105241160244086	0.7582964139429909	6	2.6539521297499533
rm2	rnd-4_family-1580	Unknown		repeat:TE:ClassI:LTR	0.5797583139613072	340	10.0	0.029411764705882353	654.0	len_inconsistent	1.0	12.0	0.6566460359563808	0.9938271604938271	0.04245669188197924	0.858434030847824	6	2.650473196450208
rm2	rnd-5_family-344	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9461932765181295	717	18.0	0.02510460251046025	721.0	len_inconsistent	1.0	7.400000095367432	0.9600242639645952	0.43333390290996704	0.03869418860960648	0.8383456077097893	6	2.6486306719778683
rm2	rnd-4_family-4510	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.6222463949023385	1722	28.0	0.016260162601626018	3462.0	len_inconsistent	1.0	15.100000381469727	0.6659449950948886	0.5354158712976074	0.005076669550131206	0.8710898046170872	6	2.648518897734715
rm2	rnd-3_family-98	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.7241287138891744	1554	21.0	0.013513513513513514	735.0	len_inconsistent+weak_3p	1.0	16.299999237060547	0.7923271930822202	0.5329324621294113	0.004549240020104706	0.6454968026913891	6	2.6474789499455507
rm2	rnd-3_family-2148	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9465227215666583	941	25.0	0.026567481402763018	373.0	weak_5p	1.0	14.600000381469727	0.9847061586332414	0.2623583631773616	0.002355721246991135	0.7961016849644807	6	2.645004530482641
rm2	ltr-1_family-516	LTR/ERV1		repeat:TE:ClassI:LTR:ERV	1.0	60	44.0	0.7333333333333333	6907.0	len_inconsistent	1.0	2.0	0.9999458562828861	0.00047252698572082514	0.01800770809645457	0.999675137697317	6	2.6438710597547943
rm2	rnd-5_family-12214	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9993839968875632	121	5.0	0.04132231404958678	1021.0	len_inconsistent+weak_3p	1.0	8.300000190734863	0.9712284280308113	0.9704500925950778	0.006897662309777504	0.857376741190048	6	2.640648524961908
rm2	ltr-1_family-410	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.8384615384615385	54	5.0	0.09259259259259259	553.0	len_inconsistent	1.0	17.399999618530273	0.9715014415613218	0.9697272122421823	0.0011088933244621868	0.9240408072743402	6	2.640198658139523
rm2	rnd-4_family-793	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9674248265227448	126	29.0	0.23015873015873015	331.0	len_inconsistent	1.0	6.800000190734863	0.712185739799423	0.46192242524156246	0.005861611027155745	0.7756559967028438	6	2.6365061629399413
rm2	rnd-5_family-417	LINE/L1		repeat:TE:ClassI:LINE:L1	0.9485321033750641	113	7.0	0.061946902654867256	802.0	len_inconsistent+weak_5p	1.0	9.600000381469727	0.8820621043111245	0.9086523967440459	0.0071450105517033465	0.5031353632800724	6	2.635812541069427
rm2	rnd-5_family-3670	Unknown	repeat:TE:ClassII:TIR:Mutator	repeat:TE:ClassII:TIR:Mutator	0.9197171381031614	91	7.0	0.07692307692307693	1043.0	len_inconsistent	1.0	13.5	0.8350539027084682	0.9546302997981029	0.001866595558264447	0.8695668736429089	6	2.634782242520828
fastltr	CONS_30-8615_clus6_tsdl4_tsdc0.67_tsdmCTWS	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.9990347991240542	113	6.0	0.05309734513274336	8615.0	len_inconsistent	1.0	16.0	0.9941436286255856	0.8624155073137585	0.004720861199527914	0.9990790744250921	6	2.634710386322988
rm2	rnd-5_family-5198	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9723726605881949	403	11.0	0.02729528535980149	1922.0	len_inconsistent	1.0	14.300000190734863	0.9737622385214034	0.6184295339353928	0.047325675281409664	0.6784907350237137	6	2.6335844576150214
rm2	rnd-5_family-3003	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.979930528753377	194	5.0	0.02577319587628866	331.0	len_inconsistent+weak_3p	1.0	14.0	0.9845079642155793	0.9457560549858172	0.0044075932795112375	0.1673139864717434	6	2.6292340235374154
rm2	rnd-5_family-3307	LINE/L1-Tx1		repeat:TE:ClassI:LINE:L1	0.9935395106777531	68	5.0	0.07352941176470588	838.0	len_inconsistent	1.0	8.949999809265137	0.959513504629376	0.9692105407330301	0.02109242316331562	0.946638908672547	6	2.627694049698425
pantera	Unknown_205-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.8227430958459039	150	7.0	0.04666666666666667	977.0	len_inconsistent	1.0	5.400000095367432	0.9915022324643525	0.781614575831773	0.006085265735272937	0.9941667866916318	6	2.618214848310382
rm2	rnd-4_family-468	Unknown		repeat:TE:ClassII:TIR:CACTA	0.5587696235681902	1986	5.0	0.0025176233635448137	1251.0	len_inconsistent+weak_3p	1.0	8.300000190734863	0.9254018137739068	0.9937505611924217	0.012516835772649726	0.9784502110083505	6	2.6181223793023474
rm2	rnd-5_family-362	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.8261592643318333	95	7.0	0.07368421052631578	287.0	weak_5p	1.0	12.100000381469727	0.7738752299715671	0.9964877069744105	0.02600769359424653	0.8583375146345543	6	2.615460976960234
rm2	rnd-1_family-247	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9919081753815031	300	6.0	0.02	285.0	len_inconsistent+weak_5p	1.0	11.25	0.9135465717239003	0.9169346502813828	0.012633513265188929	0.7359595727575514	6	2.6086324723889267
rm2	rnd-5_family-54	DNA/hAT-hAT5		repeat:TE:ClassII:TIR:hAT	0.9252902574457345	268	5.0	0.018656716417910446	997.0	len_inconsistent	1.0	11.850000381469727	0.9625609043071526	0.9411225881894367	0.06224907425453128	0.25191970376145	6	2.602653496832608
rm2	rnd-4_family-359	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.982475685766764	317	8.0	0.025236593059936908	452.0	len_inconsistent+weak_3p	1.0	19.100000381469727	0.8707160894660895	0.8268548581048581	0.022005772005772004	0.6723484848484849	6	2.600660934562891
rm2	rnd-4_family-570	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9960313710668053	120	5.0	0.041666666666666664	328.0	weak_5p	1.0	9.449999809265137	0.9500109946492706	0.9514769478853624	0.03650223557868504	0.8242322069925969	6	2.6004579468706517
rm2	rnd-5_family-4347	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9725928967357832	304	8.0	0.02631578947368421	731.0	len_inconsistent+weak_5p	1.0	11.100000381469727	0.8518581367724419	0.8440145558760865	0.00505307615438279	0.3396685332880819	6	2.598962679640472
rm2	rnd-3_family-76	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9945856054453339	237	5.0	0.02109704641350211	589.0	len_inconsistent+weak_5p	0.99830220713073	16.399999618530273	0.9505804901917174	0.9488456919176194	0.00033361505271117835	0.6262399359459099	6	2.5983961864453553
rm2	rnd-3_family-729	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.6399234187046202	214	6.0	0.028037383177570093	409.0	weak_3p	0.9951100244498777	13.899999618530273	0.839687599617469	0.9793751992349379	0.005610455849537775	0.9030921262352566	6	2.5972140492360505
rm2	ltr-1_family-217	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	1.0	81	37.0	0.4567901234567901	460.0	len_inconsistent	1.0	2.4000000953674316	0.9919774913501388	0.025094102885821833	0.00038021368008820956	0.9952853503669062	6	2.5852733183029555
rm2	rnd-5_family-7689	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9878178478197815	116	5.0	0.04310344827586207	377.0	len_inconsistent	1.0	14.5	0.9317850953206239	0.9515424610051993	0.13358752166377816	0.7654766031195841	6	2.582297560661842
rm2	rnd-4_family-1201	Unknown	repeat:TE:ClassII:Helitron	repeat:TE:ClassII:Helitron	0.7412177985948478	152	7.0	0.046052631578947366	685.0	len_inconsistent+weak_3p	1.0	9.050000190734863	0.7554620434270325	0.9817202491163104	0.00794479043931998	0.8807608146776637	6	2.5822803325575996
rm2	rnd-4_family-108	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9580354255739589	299	5.0	0.016722408026755852	380.0	len_inconsistent+weak_5p	1.0	13.199999809265137	0.9314837021694102	0.9490079581380138	0.007413060067589666	0.8095497656164832	6	2.5794616646434427
pantera	Unknown_11-fGobNig	DNA/TcMar-Tc1		repeat:TE:ClassII	0.9686544342507645	261	5.0	0.019157088122605363	4105.0	len_inconsistent	1.0	10.5	0.9943113444918499	0.8856388797724538	0.22977518871020677	0.9729105130729679	6	2.5789202286003223
rm2	rnd-4_family-2976	LINE/L1		repeat:TE:ClassI:LINE:L1	0.8357992981948413	258	6.0	0.023255813953488372	5650.0	len_inconsistent	1.0	21.25	0.8151656757035233	0.9837203241388924	0.0077034504912389164	0.8539920359292325	6	2.5770372502260592
rm2	ltr-1_family-474	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9873417721518988	107	30.0	0.2803738317757009	429.0	len_inconsistent	1.0	12.199999809265137	0.9892031451707546	0.10890740523412745	0.02264992371787349	0.9807143136564566	6	2.5752318051245444
pantera	hAT_28-fGobNig	Unknown		repeat	0.3870292705375672	902	13.0	0.014412416851441241	1399.0	len_inconsistent+weak_5p+weak_3p	1.0	11.199999809265137	0.6784512785940423	0.7788683335646633	0.01844030694188329	0.9823197773944309	6	2.571262964465542
rm2	rnd-5_family-6945	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.89419795221843	176	7.0	0.03977272727272727	341.0	len_inconsistent	1.0	16.549999237060547	0.9843228560341483	0.7385719829258828	0.0032984090027163367	0.4319751649204501	6	2.567992878974288
rm2	rnd-5_family-1148	Unknown		repeat:TE:ClassII:TIR:CACTA	0.313609719705851	247	8.0	0.032388663967611336	873.0	len_inconsistent	1.0	10.199999809265137	0.6666845829974022	0.9939801128728837	0.010212308519215264	0.8465645435814745	6	2.5637546828622293
rm2	rnd-4_family-123	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9573739887990044	405	16.0	0.03950617283950617	694.0	weak_3p	0.9971181556195965	13.5	0.9968731602014784	0.3568391443710342	0.020017007915222085	0.6852096552626414	6	2.5578322872284374
rm2	rnd-4_family-492	DNA/TcMar-Tc1		repeat:TE:ClassII	0.5129454288296075	422	11.0	0.026066350710900472	1142.0	len_inconsistent	1.0	10.75	0.9573360939524616	0.5587374280993549	0.028239214046249513	0.7902660752360123	6	2.557466207210042
rm2	rnd-5_family-8804	DNA/PiggyBac		repeat:TE:ClassII:TIR:PiggyBac	0.49883709171807056	388	11.0	0.028350515463917526	1103.0	len_inconsistent	1.0	17.399999618530273	0.972010811579771	0.5409168504161036	0.022032150224055764	0.6349313606942172	6	2.5543203471540994
